id_anchor,degree_anchor
4988,137
4987,200
4986,75
4985,198
4983,46
4999,200
5000,80
4563,57
4561,123
3921,158
4136,175
4142,200
4141,200
4140,200
4139,200
4138,200
4137,200
4135,200
4144,156
4134,200
4133,200
4132,200
4982,200
4965,200
4966,200
5025,147
5033,200
5039,194
5038,113
5037,200
5036,200
5035,200
5034,63
5032,200
5024,200
5031,179
5029,200
5028,200
5027,154
5026,200
5005,200
4967,149
5004,67
5003,200
4973,200
4981,200
4979,95
4978,131
4977,200
4976,28
4975,200
4972,198
5001,200
4971,200
4969,63
4968,200
4130,200
4129,200
4128,200
4113,200
4086,200
4105,165
4107,200
4124,200
4117,200
4123,200
4122,195
4121,200
4120,200
4119,200
4118,200
4116,200
4108,200
4114,200
4112,200
4088,200
4111,193
4110,200
4109,200
4161,200
4163,127
4244,200
4215,200
4222,200
4220,200
4219,200
4218,185
4217,200
4216,134
4214,200
4087,153
4089,200
4143,200
4149,200
4145,200
4126,200
4154,200
4160,200
4159,200
4158,200
4157,200
4156,200
4155,200
4153,200
4146,200
4152,200
4151,200
4150,200
4148,200
4090,200
4147,200
4127,200
4125,200
4162,200
4095,200
4104,200
4103,200
4100,200
4098,154
4097,200
4096,200
4093,200
4106,200
4092,200
4964,73
5023,86
5021,125
4939,200
5156,200
5154,95
5146,200
5153,200
5152,200
5151,200
5150,200
5149,200
5147,200
5043,200
5042,200
5041,138
4932,200
4940,190
4938,75
5158,200
4937,200
4935,200
4934,200
4931,52
4942,200
4930,200
4929,107
4928,200
4927,200
4926,200
4925,200
4941,200
4943,200
4923,165
5157,158
5159,67
4959,91
5136,119
5188,92
5195,159
5194,200
5192,92
5191,200
5190,200
5189,200
5166,163
5164,114
5125,44
5133,200
5141,62
5139,77
5138,200
5135,50
5160,196
5134,31
5132,166
5143,128
5131,200
5130,142
5129,200
5128,200
5127,200
5126,200
5142,200
5145,200
5162,47
5155,95
5161,109
4953,200
4958,200
5006,200
4962,200
4917,200
4916,200
4915,129
4914,125
4912,200
4909,200
4899,200
4908,200
4907,200
4906,200
4905,200
4902,144
8507,185
4961,200
4963,113
4910,63
5014,200
5020,200
5019,200
5018,200
5017,179
5016,200
5015,200
5013,186
5022,200
5012,200
5010,200
5009,114
5008,51
5007,71
4918,200
4919,195
4957,200
4887,200
4956,200
4955,200
4954,200
4952,200
4944,200
4951,200
4950,165
4949,200
4948,200
4947,200
4946,200
4924,200
4920,200
5040,200
4893,200
4898,200
4892,200
4891,193
4890,200
4889,40
4888,200
4886,200
4895,200
4885,200
4884,200
4882,200
4881,200
4880,200
4879,200
4894,200
4224,200
4212,200
4428,200
4010,198
4020,200
4005,200
4006,79
4007,200
4008,200
4009,200
4039,200
4210,200
4011,98
4013,200
4014,200
4015,200
4016,149
4018,200
4021,200
4022,56
4023,200
4024,200
4027,65
4028,132
4029,42
4030,200
4031,47
4032,50
4033,200
4034,200
4035,200
4036,200
4037,200
4038,200
4243,200
4019,200
4012,93
4040,200
4073,200
4054,200
4053,200
4051,200
4049,69
4062,200
4048,200
4047,200
4046,200
4045,200
4044,65
4043,200
4059,123
4063,200
4004,103
4081,89
4041,174
4080,200
4078,200
4077,200
4076,200
4075,200
4072,200
4064,49
4071,200
4069,200
4068,200
4067,137
4066,200
4065,200
4042,200
4245,200
4560,200
4452,200
4403,200
4411,66
4419,200
4418,78
4417,200
4416,118
4414,200
4412,187
4410,200
4422,57
4409,200
4408,200
4407,200
4406,150
4404,90
4420,200
4442,200
4423,188
4441,182
4433,200
4440,200
4439,172
4438,200
4436,200
4435,159
4434,200
4432,170
4424,200
4431,200
4430,200
4429,200
4478,200
4444,200
4458,167
4461,163
4457,180
4456,200
4455,173
4454,200
4453,200
4451,200
4460,135
4450,200
4449,200
4448,200
4447,200
4446,143
4445,138
4459,200
4443,200
4463,165
4470,200
4476,200
4475,42
4474,161
4473,150
4472,200
4471,187
4469,200
4462,200
4468,200
4467,200
4466,200
4465,200
4464,200
4055,200
4056,200
4058,200
4195,99
4171,200
4170,200
4169,200
4166,200
4165,170
4182,200
4184,200
4202,108
4194,200
4201,200
4200,72
4199,200
4198,70
4196,200
4193,200
4183,200
4185,200
4192,200
4191,200
4189,200
4188,200
4187,172
4186,200
4085,200
4084,200
4083,136
3974,200
3981,200
3979,200
3978,200
4173,200
4174,200
3976,37
4226,200
4208,173
4207,200
4206,193
4223,152
4225,200
4204,175
4235,200
4242,200
4241,200
4240,200
4239,200
4238,200
4236,200
4234,200
4233,200
4176,200
4231,200
4230,200
4229,200
4228,69
4227,200
4205,200
4203,30
4164,200
4175,200
4181,200
4180,200
4179,200
4178,200
4177,200
3977,200
3975,200
4050,200
3960,200
3933,200
3931,200
3943,200
3929,200
3928,200
3927,200
3926,200
3924,200
3922,200
3941,200
3944,141
3962,74
3955,200
3961,200
3959,200
3935,200
3958,37
3957,200
3956,200
3954,200
3946,200
3953,200
3952,200
3951,200
3949,200
3948,200
3947,200
4001,118
4002,92
4003,200
3934,200
3937,200
3973,40
3997,200
3983,24
3972,151
3971,200
3970,89
3968,200
3967,200
3966,200
3982,200
3984,200
3964,186
3994,200
4000,200
3999,56
3998,57
3996,200
3939,88
3995,200
3993,35
3985,120
3992,124
3991,200
3990,200
3988,43
3987,200
3986,200
3965,200
3963,200
4082,200
3932,200
3940,126
8500,200
9789,91
8506,200
5292,200
5301,200
5287,200
5288,200
5289,130
5290,200
5291,200
5319,200
5336,82
5293,200
5295,115
5296,200
5297,200
5298,120
5299,200
5302,200
5304,133
5305,200
5306,175
5307,200
5308,200
5309,37
5310,200
5311,200
5312,200
5313,52
5314,200
5315,200
5316,200
5317,200
5318,33
5525,200
5300,200
5294,200
5320,200
5353,184
5334,200
5333,200
5331,200
5329,200
5339,92
5328,200
5327,200
5326,200
5325,200
5324,49
5323,200
5338,200
5340,200
5286,200
5360,149
5321,200
5359,183
5358,200
5357,40
5356,200
5355,200
5352,200
5343,200
5351,200
5350,200
5349,54
5348,200
5346,200
5344,73
5322,129
5527,200
5848,200
5739,200
5692,200
5699,200
5705,200
5704,200
5703,200
5702,200
5701,200
5700,200
5698,200
5707,200
5697,114
5696,200
5695,137
5694,200
5693,200
5706,82
5728,62
5708,200
5727,200
5720,200
5726,182
5725,171
5724,200
5723,95
5722,200
5721,165
5718,200
5709,200
5717,200
5716,35
5714,200
5767,73
5731,123
5745,200
5749,150
5744,200
5743,200
5742,200
5741,91
5740,63
5738,200
5748,200
5737,200
5736,114
5735,77
5734,67
5733,48
5732,200
5747,121
5730,40
5751,141
5759,21
5765,200
5764,187
5763,200
5762,200
5761,200
5760,200
5758,165
5750,200
5757,200
5756,103
5755,110
5754,63
5753,200
5335,200
5337,200
5494,200
5465,200
5479,200
5480,200
5481,200
5482,200
5476,200
5483,200
5463,132
5330,200
5447,200
5448,200
5449,200
5451,200
5452,200
5453,200
5478,200
5477,200
5475,200
5466,200
5474,200
5473,200
5472,200
5469,200
5468,200
5467,200
5364,72
5363,47
5362,200
5256,100
5263,200
5262,200
5261,200
5464,200
5454,200
5456,170
5516,200
5492,200
5491,200
5490,200
5489,200
5506,200
5508,200
5485,200
5517,200
5524,67
5523,200
5522,200
5521,200
5519,200
5518,200
5509,200
5457,200
5515,200
5514,200
5513,200
5512,200
5511,200
5510,200
5486,200
5484,200
5446,200
5455,88
5461,200
5460,200
5459,200
5458,200
5259,200
5258,184
5257,200
5243,200
5219,200
5217,128
5228,200
5216,200
5215,81
5214,138
5213,192
5212,149
5211,95
5227,200
5229,109
5245,93
5238,200
5244,200
5242,200
5223,76
5241,200
5240,200
5239,200
5237,200
5230,162
5236,200
5235,156
5234,200
5233,200
5232,200
5231,200
5283,200
5284,61
5285,200
5220,200
5224,31
5255,154
5278,200
5265,200
5254,200
5253,200
5252,90
5251,120
5250,133
5249,200
5264,175
5266,149
5247,194
5275,123
5282,200
5280,200
5279,200
5277,200
5225,183
5276,79
5274,200
5267,200
5273,200
5272,159
5271,132
5270,107
5269,200
5268,200
5248,200
5246,200
5361,200
5218,200
5226,200
5713,200
5712,200
5710,200
5674,200
5625,200
5618,48
5647,200
5648,187
5649,200
5673,200
5675,88
5766,72
5676,200
5677,200
5678,200
5671,200
5679,200
5681,200
5623,200
5622,200
5621,200
5620,200
5619,200
5617,200
5646,200
5616,200
5615,200
5614,106
5613,200
5612,200
5611,200
5627,200
5628,200
5629,200
5630,135
5682,200
5683,200
5684,200
5663,102
5546,200
5552,200
5551,200
5550,200
5549,200
5548,200
5547,200
5606,200
5607,13
5609,200
5659,200
5667,200
5666,200
5665,200
5662,200
5685,200
5660,200
5657,200
5669,200
5656,200
5654,200
5653,200
5652,200
5651,200
5650,200
5668,200
5670,200
5610,200
5680,200
5686,200
5631,71
5632,200
5633,200
7264,92
7327,200
7326,167
7325,200
7323,200
7315,119
7322,200
7321,200
7320,139
7319,200
7318,200
7316,69
7296,200
7294,18
7332,45
7270,200
7329,120
7269,19
7268,200
7267,104
7266,200
7265,200
7263,200
7272,177
7262,173
7261,88
7260,200
7259,200
7258,200
7257,99
7271,200
7328,200
7330,200
5634,200
7310,24
5635,200
5636,200
5637,200
5639,136
5640,200
5641,34
5642,200
5643,200
5644,200
6473,109
6475,200
7752,200
7305,200
7311,60
7309,157
7324,200
7308,200
7307,200
7306,94
7304,200
7313,200
7302,200
7301,95
7300,200
7299,195
7298,200
7297,200
7312,200
7314,200
7295,200
5553,200
5555,200
5557,200
5774,200
5832,28
5810,200
5808,139
5769,200
5778,200
5784,200
5783,200
5782,154
5781,200
5780,191
5779,200
5776,200
5786,167
5775,28
5773,200
5835,200
5772,200
5771,37
5770,28
5785,200
5787,145
5807,132
5800,200
5806,200
5805,92
5804,200
5803,200
5802,68
5801,200
5797,200
5834,23
5837,200
5796,200
5813,200
5768,200
5528,200
5819,200
5826,200
5825,200
5824,200
5822,200
5821,200
5820,200
5818,133
5829,200
5817,100
5816,200
5815,82
5812,200
5838,200
5811,41
5828,150
5830,109
5809,200
5841,200
5847,200
5846,145
5845,200
5844,200
5843,88
5842,200
5840,200
5831,49
5839,200
5789,58
5795,149
5558,200
5537,200
5593,200
5592,200
5591,200
5590,176
5588,200
5566,200
5564,200
5687,200
5536,200
5542,200
5541,200
5540,200
5539,200
5538,163
5535,200
5587,200
5544,200
5534,200
5533,200
5532,200
5531,200
5530,200
5529,200
5543,200
5545,200
5563,200
5554,200
5561,200
5560,200
5559,111
5594,200
5595,200
5794,69
5584,200
5793,77
5792,200
5790,200
5691,200
5690,200
5688,200
5576,127
5582,200
5581,200
5580,200
5579,200
5578,200
5577,200
5575,200
5574,200
5597,200
5573,200
5572,200
5571,200
5569,200
5568,200
5583,200
5585,200
5565,200
5596,200
5605,164
5602,200
5601,200
5600,200
5598,200
5493,200
5507,200
6094,115
6376,200
6369,193
6371,200
6372,159
6373,116
6374,200
6375,135
6370,118
5994,200
5850,200
6166,200
6164,200
5966,200
5965,67
5964,10
6378,200
6368,147
6367,200
6366,200
6365,200
6364,200
6363,46
6377,196
6379,200
6361,200
6388,113
6394,200
6393,200
6392,150
6391,166
6390,200
6389,193
5963,200
5962,200
5961,29
5939,200
5992,200
5991,43
5970,156
5969,21
5968,200
5941,149
5948,155
5947,200
5946,200
5944,61
5943,200
5942,76
5940,200
5967,199
5938,57
5960,108
5937,77
5935,127
5934,139
5933,158
5949,23
5950,42
5951,62
5953,200
5954,84
5955,200
5956,42
5957,102
5958,200
5959,200
6387,164
6380,128
6386,121
6449,29
6349,188
6347,200
6346,200
6345,200
6344,200
6343,200
6395,137
6397,200
6167,200
6447,107
6453,153
6452,200
6451,190
6450,200
6448,97
6350,200
6446,200
6455,200
6445,110
6444,200
6443,200
6441,200
6440,148
6438,76
6454,200
6456,110
6436,148
6466,128
6472,66
6471,77
6341,53
6353,159
6385,200
6330,161
6384,200
6383,194
6382,200
6381,198
6362,200
6360,52
6396,200
6331,200
6337,177
6336,190
6335,200
6334,200
6333,191
6332,48
6339,72
6354,200
6329,200
6328,167
6327,161
6326,200
6325,150
6324,200
6338,200
6340,115
6359,200
6351,200
6358,200
6357,200
6356,200
6355,200
5993,200
5995,200
5498,200
5903,200
5897,200
5899,200
5900,200
5901,200
5902,200
5912,200
5905,200
5996,69
5906,200
5907,200
5908,200
5909,200
5910,76
5904,104
5896,135
5911,200
5913,200
5894,200
5922,200
5928,200
5927,182
5926,74
5925,63
5924,200
5923,72
5921,191
5914,45
5920,200
5919,163
5918,200
5917,200
6007,155
6008,157
6009,200
6104,68
6100,141
6099,200
6098,151
6097,116
6096,200
6093,200
6103,19
6092,157
6091,125
6090,200
6089,200
6088,200
6087,156
6102,196
6122,59
6106,200
6115,200
6121,58
6120,200
6119,200
6118,200
6117,200
6116,173
6114,169
6105,200
6113,67
6112,200
6111,71
6108,200
6107,30
5916,153
5915,160
5895,200
5974,200
5929,200
5930,34
5931,42
5978,58
5986,200
5985,183
5984,200
5982,200
5981,200
5979,200
5977,154
5988,24
5976,49
5975,200
5973,157
5876,200
5972,200
5971,139
5987,200
5989,200
5932,200
5999,89
6005,200
6004,200
6003,200
6002,145
6001,200
6000,63
5998,33
5990,200
5875,200
5877,200
5892,200
5854,178
6006,200
5862,200
5870,200
5869,200
5868,200
5867,118
5866,200
5864,147
5861,200
5872,200
5860,94
5859,119
5858,95
5855,200
5853,200
5878,200
5871,152
5873,78
5891,200
5883,200
5890,107
5889,200
5888,91
5887,200
5885,133
5884,200
5882,98
5874,200
5880,200
5879,132
6470,200
6469,200
6468,200
6271,200
6277,200
6276,130
6275,200
6274,200
6273,200
6272,200
6270,200
6467,180
6269,200
6268,199
6266,200
6265,200
6264,55
6263,200
6278,66
6279,200
6280,147
5852,200
5849,200
6474,92
5412,200
5421,200
5419,200
5417,200
5416,200
5414,200
5413,200
5411,200
5423,200
5410,200
5409,144
6247,200
6248,200
6249,200
6307,174
6245,200
6313,107
6319,200
6318,200
6317,200
6316,200
6315,149
6314,200
6312,200
6305,200
6311,200
6310,56
6309,80
6308,66
6306,84
6250,200
6284,135
6283,200
6282,50
6254,37
6261,200
6260,200
6258,200
6257,200
6256,96
6255,200
6253,200
6281,200
6252,200
6251,200
5408,200
5407,200
5406,200
5391,200
5367,200
5365,200
5382,119
5384,200
5401,200
5393,200
5400,200
5398,200
5397,200
5396,200
5395,200
5394,200
5392,200
5385,185
5390,149
5370,97
5389,200
5388,200
5387,200
5386,105
5442,200
5445,200
5526,200
5499,200
5505,200
5504,151
5503,200
5502,200
5501,200
5500,200
5369,151
5372,115
5405,200
5430,200
5422,200
5424,200
5403,200
5435,200
5441,200
5440,144
5439,200
5438,200
5437,200
5436,200
5434,200
5425,200
5433,200
5432,193
5428,200
5373,200
5427,200
5426,156
5404,176
5402,200
5443,200
5375,140
5381,200
5380,155
5379,109
5378,200
5377,200
5376,135
5374,61
5383,61
6304,200
6301,20
6286,124
6222,200
6429,80
6428,49
6426,63
6419,38
6425,200
6424,200
6423,200
6422,200
6421,128
6420,200
6323,187
6322,130
6321,114
6215,200
6220,200
6431,17
6219,200
6218,200
6217,183
6216,151
6214,200
6224,200
6213,200
6212,200
6211,177
6210,62
6209,192
6207,200
6223,200
6225,76
6430,200
6432,200
6234,200
6413,79
6465,200
6457,200
6464,79
6463,163
6462,200
6460,200
6459,200
6458,200
6437,102
6435,200
6398,200
6409,200
6415,200
6414,200
6412,200
6433,200
6411,200
6410,110
6408,182
6417,97
6406,200
6405,200
6404,200
6403,200
6401,200
6400,187
6416,35
6418,200
6434,169
6427,200
6205,200
6241,144
6287,200
6242,200
6202,191
6201,200
6200,200
6199,200
6198,200
6197,200
6195,200
6187,200
6194,169
6193,63
6192,200
6191,200
6189,200
6188,46
6243,200
6203,200
6244,200
6294,200
6300,107
6299,141
6298,200
6297,200
6296,138
6295,200
6293,96
6303,200
6292,200
6291,200
6290,200
6288,169
6196,13
6186,91
6240,200
6320,55
6239,200
6238,159
6236,200
6235,200
6233,200
6226,194
6232,200
6231,200
6230,200
6229,200
6228,200
6227,200
6206,200
6204,200
6177,200
6184,200
6183,200
6182,67
6181,200
6180,200
6179,155
6178,200
6176,159
6185,200
6175,200
6174,200
6171,200
6170,200
6169,200
6168,200
7273,197
7292,200
7282,101
6495,200
6496,200
6497,117
6498,42
6499,200
6500,177
6501,200
6503,200
6551,80
6506,99
6507,62
6508,108
6509,200
6510,87
6511,180
6552,192
6553,200
6554,200
6602,126
6609,200
6608,170
6607,200
6606,200
6605,184
6603,200
6601,200
6611,130
6600,200
6599,200
6598,200
6597,79
6596,200
6505,135
6512,200
6494,81
6630,200
6549,200
6548,70
6547,200
6545,200
6543,200
6535,61
6542,200
6541,200
6540,200
6539,200
6538,180
6536,163
6515,200
6513,47
6484,69
6492,54
6491,62
6490,200
6488,23
6487,200
6486,200
6485,144
6483,200
6493,167
6482,94
6481,83
6480,200
6479,102
6478,192
6477,200
6595,200
6610,200
6613,200
6589,61
6574,200
6575,200
6576,200
6577,116
6578,200
6579,41
6580,130
6581,200
6583,200
6584,200
6585,68
6586,200
6587,200
6588,200
6590,200
6557,200
6782,157
6784,200
7095,200
6993,200
6999,200
6998,167
6997,200
6996,200
6995,171
6994,200
6992,200
7001,200
6991,158
6990,200
6573,200
6559,46
6555,200
6615,200
6623,39
6629,45
6628,200
6627,200
6626,200
6625,200
6624,109
6622,200
6614,200
6621,55
6620,200
6618,57
6617,200
6616,130
6594,124
6560,200
6593,200
6592,200
6565,200
6572,200
6571,170
6570,130
6569,200
6568,50
6567,200
6564,200
6591,200
6563,200
6562,106
6561,200
6550,200
6544,200
7291,200
6705,200
6760,200
6761,175
6762,200
6756,200
6783,200
6707,200
6652,200
6514,129
6653,200
6654,200
6655,25
6656,19
6657,200
6651,149
6759,200
6758,180
6757,162
6755,52
6764,200
6754,200
6753,135
6752,200
6751,200
6750,200
6749,200
6763,200
6765,49
6747,200
6775,160
6781,200
6780,40
6659,30
6662,200
6663,200
6642,200
6694,13
6693,200
6692,200
6691,107
6690,200
6671,192
6669,200
6706,132
6641,200
6647,114
6646,15
6645,162
6644,64
6643,200
6640,200
6664,195
6649,200
6639,200
6638,117
6637,200
6636,200
6635,178
6634,200
6648,200
6650,200
6668,200
6661,200
6667,92
6666,200
6665,200
6779,200
6778,200
6777,200
6531,200
6739,200
6738,200
6736,200
6728,164
6735,200
6734,117
6733,200
6732,200
6730,179
6729,200
6633,200
6632,200
6631,192
6523,200
6530,154
6742,200
6529,102
6527,200
6526,200
6524,200
6522,200
6533,200
6521,200
6520,94
6519,200
6518,200
6517,200
6516,169
6532,200
6534,103
6741,200
6743,200
6776,170
6721,200
6774,200
6766,200
6773,200
6772,200
6770,200
6769,200
6768,200
6767,200
6748,200
6746,200
6708,126
6717,200
6723,200
6722,200
6720,200
6744,200
6719,200
6718,200
6716,200
6726,161
6715,200
6714,200
6713,154
6712,111
6710,200
6709,29
6724,111
6727,200
6745,38
6737,200
6989,200
6988,200
6987,200
6789,73
6817,150
6824,200
6805,200
6803,156
6787,200
6788,200
6790,200
6986,200
6791,200
6792,200
6804,200
6793,200
6796,200
6797,200
6823,200
6822,70
6821,132
6820,200
6819,200
6818,200
6815,200
6806,195
6814,200
6813,200
6812,200
6810,200
6809,200
6807,200
6867,67
6868,136
6870,33
6798,200
6800,53
6801,200
6863,46
6837,22
6846,191
6835,168
6834,200
6833,200
6832,200
6830,200
6828,200
6845,200
6847,200
6826,200
6857,109
6866,148
6864,200
6861,82
6802,200
6860,181
6859,200
6856,118
6849,49
6855,192
6854,200
6853,200
6852,171
6851,200
6850,101
6827,200
6825,200
6943,200
6795,200
6916,200
6922,200
6921,124
6888,200
6885,200
6883,200
6882,200
6881,200
6880,200
6878,95
6905,59
6877,125
6876,200
6875,170
6874,42
6873,200
6872,200
6887,200
6890,200
6879,200
6891,104
6892,152
6893,79
6894,200
6895,200
6896,200
6897,101
6898,96
6899,200
6900,116
6901,176
6902,59
6903,200
6904,67
6886,200
6906,200
6920,200
6936,200
6919,200
6918,200
6917,200
6915,200
6924,163
6914,200
6913,148
6912,200
6911,104
6910,178
6909,60
6923,83
6926,142
6871,200
6942,189
6907,52
6941,200
6940,200
6939,200
6938,200
6937,187
6935,200
6927,145
6934,200
6933,200
6932,200
6931,200
6929,200
6928,200
6908,79
6839,200
6840,163
6841,200
6972,200
6948,200
6947,200
6963,200
6965,200
6982,200
6974,192
6981,200
6979,200
6978,200
6977,200
6976,200
6975,113
6973,200
6966,200
6971,200
6950,200
6970,200
6969,200
6968,200
6967,200
7020,200
7022,135
6785,200
7069,200
7075,137
7074,200
7073,30
7072,200
7071,200
7070,200
6949,192
6951,200
7077,101
7007,200
7000,200
7002,76
6984,200
7012,200
7019,200
7018,200
7017,200
7015,200
7014,200
7013,200
7011,200
7003,200
7009,200
7008,200
7006,104
6952,163
7005,200
7004,200
6985,200
6983,64
7021,200
6955,200
6962,164
6961,200
6960,200
6959,200
6958,200
6957,142
6954,200
6964,200
7068,96
7067,195
6842,200
7053,192
7030,200
7029,200
7028,200
7027,119
7025,200
7024,200
7039,200
7041,200
7058,59
7051,84
7057,178
7056,200
7055,199
7054,200
7052,200
7031,200
7050,200
7042,200
7049,200
7048,65
7047,200
7045,200
7044,200
7043,96
6946,200
6945,199
6944,200
6838,200
6844,200
6843,200
7040,200
7033,200
7066,200
7087,200
7065,200
7064,169
7063,200
7062,95
7076,200
7078,200
7060,91
7088,200
7094,200
7093,37
7092,63
7091,192
7090,200
7089,200
7079,200
7034,199
7086,200
7085,194
7084,200
7083,99
7082,199
7081,158
7061,200
7059,200
7023,200
7032,200
7038,79
7037,200
7036,200
7035,200
6695,200
6689,199
6696,29
7178,140
7246,200
7247,200
7249,171
7250,200
7251,200
7243,192
7233,200
7612,200
7231,87
7216,28
7217,116
7218,200
7219,200
7221,72
7244,155
7242,200
7234,133
7241,162
7240,200
7239,200
7238,200
7236,200
7235,66
7215,60
7214,200
7213,200
7186,65
7193,200
7192,200
7191,200
7190,200
7222,177
7232,174
7223,79
7119,200
7101,200
7100,55
7099,200
7116,30
7118,200
7137,93
7129,166
7136,81
7134,111
7133,200
7132,87
7131,49
7130,160
7127,27
7125,200
7225,158
7124,185
7123,200
7122,200
7121,200
7120,200
7175,159
7176,200
7177,200
7224,200
7230,200
7229,93
7228,200
7227,200
7226,153
7188,200
7187,57
7185,200
7671,200
7656,84
7645,200
7644,200
7643,200
7642,200
7641,57
7640,200
7655,50
7657,200
7638,89
7668,200
7674,43
7673,200
7672,43
7670,110
7648,200
7669,104
7666,58
7658,200
7665,200
7664,52
7662,200
7661,139
7660,200
7659,138
7639,200
7637,200
7676,113
7608,200
7614,200
7646,200
7649,200
7212,200
7202,200
7184,200
7183,163
7182,200
7181,200
7180,53
7179,200
7194,200
7195,200
7196,200
7197,200
7198,200
7199,200
7200,122
7201,49
7203,200
7650,200
7204,200
7205,200
7206,156
7207,159
7209,200
7210,200
7211,200
7414,151
7416,200
7097,200
7647,200
7654,110
7652,191
7651,52
7102,143
7103,200
7105,200
7397,88
7405,200
7413,136
7411,200
7410,164
7409,200
7407,200
7406,200
7404,200
7396,200
7402,192
7401,200
7400,200
7399,200
7398,200
7375,200
7395,147
7372,200
7334,148
7343,200
7349,200
7348,200
7347,163
7346,200
7345,200
7344,200
7342,188
7351,200
7341,200
7340,200
7339,200
7374,19
7393,200
7336,200
7333,200
7290,200
7288,47
7286,200
7284,119
7283,200
7281,90
7274,200
7280,200
7279,200
7278,200
7277,200
7276,84
7275,123
7331,128
7415,200
7376,200
7384,200
7392,200
7391,200
7390,200
7389,88
7386,200
7385,88
7383,200
7394,200
7382,138
7381,200
7380,151
7379,200
7378,200
7338,200
7335,114
7117,71
7164,200
7141,200
7155,163
7157,200
7139,60
7167,165
7174,51
7173,103
7172,155
7170,200
7169,200
7168,200
7166,200
7158,200
7165,200
7163,200
7143,57
7162,200
7160,53
7159,152
7140,45
7138,38
7252,200
7108,200
7115,200
7114,200
7113,200
7112,159
7111,95
7109,200
7106,200
7142,77
7144,164
7350,159
7358,200
7353,144
7371,200
7363,200
7370,186
7369,200
7367,200
7366,52
7365,135
7364,200
7362,200
7354,200
7361,200
7360,152
7359,200
7356,200
7145,70
7355,200
7256,200
7254,200
7253,200
7148,68
7154,176
7153,127
7152,200
7151,200
7150,200
7149,70
7147,103
7156,200
7146,189
7613,200
7611,200
6698,200
7575,178
7565,90
7579,200
7567,200
7569,200
7571,200
7572,200
7576,200
7610,200
7577,200
7568,200
7515,200
7514,200
7513,200
7445,200
7564,200
7563,200
7561,200
7559,200
7558,200
7578,200
7580,200
7516,200
7589,200
7595,200
7594,200
7593,200
7592,200
7591,200
7590,200
7588,200
7581,200
7446,200
7447,200
7448,200
7424,200
7466,200
7596,200
7429,138
7436,200
7435,200
7434,200
7432,159
7431,200
7430,200
7428,200
7441,200
7427,200
7426,200
7425,200
7421,200
7449,180
7419,200
7437,200
7443,50
7465,200
7455,83
7464,200
7463,91
7462,200
7458,200
7457,200
7456,200
7453,129
7444,200
7452,200
7587,200
7586,200
7585,200
6687,200
7550,200
7551,200
7552,200
7098,200
7096,200
6476,200
6679,81
6685,200
6684,117
6683,173
6682,200
6681,200
6680,200
6678,200
6677,31
7547,200
6676,200
6675,200
6674,200
6673,200
6672,200
6686,200
6688,200
6670,200
6697,200
6704,78
6702,200
6701,200
6700,23
6699,200
7548,200
7546,200
7584,200
7523,96
7583,200
7582,200
7557,200
7555,200
7554,200
7527,200
7533,200
7532,200
7531,198
7530,200
7529,200
7528,122
7525,200
7553,200
7522,200
7545,200
7521,200
7520,187
7519,200
7517,200
7535,31
7536,200
7537,200
7538,200
7539,200
7540,200
7541,200
7542,200
7543,200
7544,200
7470,200
7498,77
7499,200
7744,200
7729,200
7728,200
7727,200
7725,200
7734,200
7724,30
7723,200
7722,130
7721,112
7720,200
7718,200
7733,200
7735,200
7716,200
7751,34
7731,200
7750,169
7749,200
7747,196
7746,200
7745,153
7743,179
7736,200
7742,200
7741,200
7740,200
7739,113
7738,200
7737,200
7717,200
7730,200
7732,117
7679,200
7633,182
7609,200
7607,200
7616,200
7606,200
7605,200
7604,200
7603,200
7602,200
7601,200
7615,200
7617,200
7636,200
7628,200
7634,200
7632,200
7726,200
7631,32
7630,200
7629,200
7626,200
7618,200
7625,200
7624,200
7623,200
7622,200
7621,200
7620,200
7675,46
7677,200
7417,200
7715,121
7687,144
7500,176
7473,200
7480,200
7493,200
7492,200
7489,200
7484,200
7483,200
7482,200
7479,200
7495,200
7478,200
7477,200
7476,200
7475,200
7474,200
7494,200
7599,200
7496,200
7469,200
7505,143
7511,200
7510,167
7509,188
7508,200
7507,200
7506,200
7504,144
7497,200
7503,200
7502,200
7501,200
7597,200
7600,200
7693,200
7696,162
7692,188
7691,200
7690,125
7689,200
7688,159
7686,200
7695,173
7685,200
7684,200
7683,103
7682,200
7681,114
7680,74
7694,200
7714,41
7698,92
7706,77
7713,135
7712,200
7711,200
7710,200
7708,200
7707,179
7705,100
7697,200
7704,51
7703,200
7702,200
7701,200
7700,84
6101,200
6086,112
8505,200
8344,200
8338,200
8358,200
8356,121
8341,200
8342,124
8343,200
8345,200
8234,36
8347,128
8357,95
8348,200
8350,180
8351,200
8352,184
8367,200
8373,62
8372,102
8371,200
8370,168
8369,110
8368,200
8366,181
8359,97
8365,200
8364,200
8363,200
8362,142
8361,80
8360,200
8339,85
8337,200
8353,200
8354,200
8355,69
8256,137
8232,200
8230,169
8239,200
8229,200
8228,200
8226,64
8225,97
8224,200
8223,57
8238,200
8240,200
8258,27
8250,200
8257,200
8255,95
8349,200
8254,200
8253,200
8251,200
8249,200
8241,200
8248,200
8247,98
8246,200
8245,200
8244,173
8242,200
8298,200
8300,200
8063,200
8301,200
8310,200
8316,200
8120,200
8119,200
8118,200
8116,200
8115,200
